paraphrase,id1,id2,sentence1,sentence2,text,is_paraphrase
1,3256259,3256410,"It argued that such access ""is not required by domestic or international law and should not be treated as a precedent.""","The Pentagon statement said that allowing Hamdi access to a lawyer ""is not required by domestic or international law and should not be treated as a precedent.""","It argued that such access ""is not required by domestic or international law and should not be treated as a precedent."" The Pentagon statement said that allowing Hamdi access to a lawyer ""is not required by domestic or international law and should not be treated as a precedent.""",true
0,2542022,2541932,"Because of that, the family had kept him from the home over the objections of the grandmother, police said.","Because of that, the family had run him out of the house over the objections of the grandmother and he was living on the street.","Because of that, the family had kept him from the home over the objections of the grandmother, police said. Because of that, the family had run him out of the house over the objections of the grandmother and he was living on the street.",false
1,621407,621315,The findings were reported online in the June 1 edition of scientific journal Nature Medicine.,The findings are published in today's edition of the journal Nature Medicine.,The findings were reported online in the June 1 edition of scientific journal Nature Medicine. The findings are published in today's edition of the journal Nature Medicine.,true
0,228824,228863,The long-running newsmagazine Dateline NBC has been cut from three to two airings per week and is searching for a replacement for retiring co-anchor Jane Pauley.,"The long-running newsmagazine Dateline NBC has been cut from three to two airings per week, losing its Tuesday berth.","The long-running newsmagazine Dateline NBC has been cut from three to two airings per week and is searching for a replacement for retiring co-anchor Jane Pauley. The long-running newsmagazine Dateline NBC has been cut from three to two airings per week, losing its Tuesday berth.",false
0,58543,58516,"The tech-heavy Nasdaq Stock Markets composite index added 14.17 points or 0.94 per cent to 1,517.05.","The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.","The tech-heavy Nasdaq Stock Markets composite index added 14.17 points or 0.94 per cent to 1,517.05. The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.",false
1,381187,381127,"A pamphlet will be issued to the public through major hardware chains, local libraries and on the EPA Web site: www.epa.gov.",It will be distributed through major hardware store chains and local libraries and will be available on the EPA Web site: www.epa.gov.,"A pamphlet will be issued to the public through major hardware chains, local libraries and on the EPA Web site: www.epa.gov. It will be distributed through major hardware store chains and local libraries and will be available on the EPA Web site: www.epa.gov.",true
1,2768316,2768361,The Belgian probe centred on allegations that certain cereals firms were tipped off about prices two hours before they were officially available.,He said the allegations were that certain cereals companies were tipped off to grain prices two hours before they were officially available.,The Belgian probe centred on allegations that certain cereals firms were tipped off about prices two hours before they were officially available. He said the allegations were that certain cereals companies were tipped off to grain prices two hours before they were officially available.,true
0,3344667,3344648,"Around 0335 GMT, Tab shares were up 19 cents, or 4.4%, at A$4.56, having earlier set a record high of A$4.57.","Tab shares jumped 20 cents, or 4.6%, to set a record closing high at A$4.57.","Around 0335 GMT, Tab shares were up 19 cents, or 4.4%, at A$4.56, having earlier set a record high of A$4.57. Tab shares jumped 20 cents, or 4.6%, to set a record closing high at A$4.57.",false
0,707136,707112,"In court papers filed Tuesday, Lee asked for an injunction against Viacom's use of the name, saying he had never given his consent for it to be used.","In papers filed Tuesday in Manhattan's state Supreme Court, Lee asked for an injunction against Viacom's use of the name Spike for TNN.","In court papers filed Tuesday, Lee asked for an injunction against Viacom's use of the name, saying he had never given his consent for it to be used. In papers filed Tuesday in Manhattan's state Supreme Court, Lee asked for an injunction against Viacom's use of the name Spike for TNN.",false
1,349049,349540,X2 took in $17.1 million for a total three-week take of $174 million.,"Elsewhere in theaters this weekend, ""X2"" earned $17.1 million to raise its three-week total to $174 million.","X2 took in $17.1 million for a total three-week take of $174 million. Elsewhere in theaters this weekend, ""X2"" earned $17.1 million to raise its three-week total to $174 million.",true
1,3180014,3179967,The charges allege that he was part of the conspiracy to kill and kidnap persons in a foreign country.,The government now charges that Sattar conspired with Rahman to kill and kidnap individuals in foreign countries.,The charges allege that he was part of the conspiracy to kill and kidnap persons in a foreign country. The government now charges that Sattar conspired with Rahman to kill and kidnap individuals in foreign countries.,true
0,52758,52343,"Morrill's wife, Ellie, sobbed and hugged Bondeson's sister-in-law during the service.","At the service Morrill's widow, Ellie, sobbed and hugged Bondeson's sister-in-law as people consoled her.","Morrill's wife, Ellie, sobbed and hugged Bondeson's sister-in-law during the service. At the service Morrill's widow, Ellie, sobbed and hugged Bondeson's sister-in-law as people consoled her.",false
1,156755,156708,The research is set to change how the public and doctors check for melanomas.,Now research by Melbourne's Alfred Hospital will change how the public and doctors check for melanomas.,The research is set to change how the public and doctors check for melanomas. Now research by Melbourne's Alfred Hospital will change how the public and doctors check for melanomas.,true
0,2874608,2874685,Microsoft fell 5 percent before the open to $27.45 from Thursday's close of $28.91.,Shares in Microsoft slipped 4.7 percent in after-hours trade to $27.54 from a Nasdaq close of $28.91.,Microsoft fell 5 percent before the open to $27.45 from Thursday's close of $28.91. Shares in Microsoft slipped 4.7 percent in after-hours trade to $27.54 from a Nasdaq close of $28.91.,false
